session_id,institution,event_type,payload,client_ts,server_ts
88656d30-5868-4b93-a499-6012137c99c1,,screen_enter,"{""to"": ""intro"", ""from"": ""register"", ""session_ms"": 6505, ""prev_screen_ms"": 5428}",1778760330297,2026-05-14T12:05:30.549305+00:00
88656d30-5868-4b93-a499-6012137c99c1,,screen_enter,"{""to"": ""c1"", ""from"": ""intro"", ""session_ms"": 8407, ""prev_screen_ms"": 1902}",1778760332199,2026-05-14T12:05:32.309329+00:00
88656d30-5868-4b93-a499-6012137c99c1,,c1_answer,"{""score"": 100, ""slots"": [0, 1, 2], ""tries"": 1, ""correct"": true, ""correct_count"": 3}",1778760375103,2026-05-14T12:06:15.316447+00:00
88656d30-5868-4b93-a499-6012137c99c1,,screen_enter,"{""to"": ""d1"", ""from"": ""c1"", ""session_ms"": 53309, ""prev_screen_ms"": 44902}",1778760377101,2026-05-14T12:06:17.233197+00:00
88656d30-5868-4b93-a499-6012137c99c1,,screen_enter,"{""to"": ""c2"", ""from"": ""d1"", ""session_ms"": 55008, ""prev_screen_ms"": 1699}",1778760378800,2026-05-14T12:06:18.919932+00:00
88656d30-5868-4b93-a499-6012137c99c1,,c2_answer,"{""guess"": 1.3158704752524006, ""score"": 100, ""correct"": false}",1778760385615,2026-05-14T12:06:25.74254+00:00
88656d30-5868-4b93-a499-6012137c99c1,,screen_enter,"{""to"": ""d2"", ""from"": ""c2"", ""session_ms"": 63006, ""prev_screen_ms"": 7998}",1778760386798,2026-05-14T12:06:26.909573+00:00
88656d30-5868-4b93-a499-6012137c99c1,,screen_enter,"{""to"": ""c3"", ""from"": ""d2"", ""session_ms"": 70472, ""prev_screen_ms"": 7466}",1778760394264,2026-05-14T12:06:34.424234+00:00
88656d30-5868-4b93-a499-6012137c99c1,,c3_answer,"{""zone"": ""p2"", ""score"": 100, ""correct"": true}",1778760396544,2026-05-14T12:06:36.663702+00:00
88656d30-5868-4b93-a499-6012137c99c1,,screen_enter,"{""to"": ""d3"", ""from"": ""c3"", ""session_ms"": 78685, ""prev_screen_ms"": 8213}",1778760402477,2026-05-14T12:06:42.598078+00:00
88656d30-5868-4b93-a499-6012137c99c1,,screen_enter,"{""to"": ""finale"", ""from"": ""d3"", ""session_ms"": 105609, ""prev_screen_ms"": 26924}",1778760429401,2026-05-14T12:07:09.632747+00:00
88656d30-5868-4b93-a499-6012137c99c1,,session_complete,"{""scores"": [100, 100, 100], ""t_total_ms"": 105609, ""total_score"": 300}",1778760429402,2026-05-14T12:07:09.775536+00:00
88656d30-5868-4b93-a499-6012137c99c1,,screen_enter,"{""to"": ""iec"", ""from"": ""finale"", ""session_ms"": 107391, ""prev_screen_ms"": 1782}",1778760431183,2026-05-14T12:07:11.29573+00:00
88656d30-5868-4b93-a499-6012137c99c1,,screen_enter,"{""to"": ""credits"", ""from"": ""iec"", ""session_ms"": 108591, ""prev_screen_ms"": 1200}",1778760432383,2026-05-14T12:07:12.490346+00:00
d7f3643e-9ad8-4d56-9e0c-0bc382458e91,,session_start,"{""device"": {""ih"": 810, ""iw"": 1080, ""os"": ""ios"", ""sh"": 1080, ""sw"": 810, ""ua"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"", ""dpr"": 2, ""form"": ""tablet"", ""touch"": true}}",1778760462474,2026-05-14T12:07:42.643151+00:00
7ac932c5-011c-4a90-b753-251d246cf92d,,session_start,"{""device"": {""ih"": 810, ""iw"": 1080, ""os"": ""ios"", ""sh"": 1080, ""sw"": 810, ""ua"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"", ""dpr"": 2, ""form"": ""tablet"", ""touch"": true}}",1778760516866,2026-05-14T12:08:37.091835+00:00
7ac932c5-011c-4a90-b753-251d246cf92d,,screen_enter,"{""to"": ""register"", ""from"": ""privacy"", ""session_ms"": 6789, ""prev_screen_ms"": 6789}",1778760523655,2026-05-14T12:08:43.816742+00:00
7ac932c5-011c-4a90-b753-251d246cf92d,,register_complete,"{""type"": """", ""has_uls"": false, ""friction"": {""ulsFocusMs"": 0, ""instFocusMs"": 0, ""typeFocusMs"": 0, ""ulsFocusCount"": 0, ""instFocusCount"": 0, ""instInputCount"": 0, ""typeFocusCount"": 0}, ""has_inst"": false, ""t_register_ms"": 1296}",1778760524951,2026-05-14T12:08:45.062813+00:00
7ac932c5-011c-4a90-b753-251d246cf92d,,screen_enter,"{""to"": ""intro"", ""from"": ""register"", ""session_ms"": 8086, ""prev_screen_ms"": 1297}",1778760524952,2026-05-14T12:08:45.19673+00:00
7ac932c5-011c-4a90-b753-251d246cf92d,,screen_enter,"{""to"": ""c1"", ""from"": ""intro"", ""session_ms"": 9088, ""prev_screen_ms"": 1002}",1778760525954,2026-05-14T12:08:46.072446+00:00
9123dfd7-1e56-4024-ac1d-f1442f18a7d3,,session_start,"{""device"": {""ih"": 820, ""iw"": 1180, ""os"": ""ios"", ""sh"": 1180, ""sw"": 820, ""ua"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"", ""dpr"": 2, ""form"": ""tablet"", ""touch"": true}}",1778760624050,2026-05-14T12:10:24.566805+00:00
c434d908-6221-43b0-8b2f-0286062a2e3b,,session_start,"{""device"": {""ih"": 820, ""iw"": 1180, ""os"": ""ios"", ""sh"": 1180, ""sw"": 820, ""ua"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"", ""dpr"": 2, ""form"": ""tablet"", ""touch"": true}}",1778760701433,2026-05-14T12:11:41.898219+00:00
a32a1d4f-da6d-4c75-b519-da1f63c70c97,,session_start,"{""device"": {""ih"": 810, ""iw"": 1080, ""os"": ""ios"", ""sh"": 1080, ""sw"": 810, ""ua"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"", ""dpr"": 2, ""form"": ""tablet"", ""touch"": true}}",1778760799466,2026-05-14T12:13:20.076377+00:00
a32a1d4f-da6d-4c75-b519-da1f63c70c97,,screen_enter,"{""to"": ""register"", ""from"": ""privacy"", ""session_ms"": 1455, ""prev_screen_ms"": 1455}",1778760800921,2026-05-14T12:13:21.026428+00:00
a32a1d4f-da6d-4c75-b519-da1f63c70c97,,register_complete,"{""type"": """", ""has_uls"": false, ""friction"": {""ulsFocusMs"": 0, ""instFocusMs"": 0, ""typeFocusMs"": 0, ""ulsFocusCount"": 0, ""instFocusCount"": 0, ""instInputCount"": 0, ""typeFocusCount"": 0}, ""has_inst"": false, ""t_register_ms"": 1692}",1778760802613,2026-05-14T12:13:22.735953+00:00
a32a1d4f-da6d-4c75-b519-da1f63c70c97,,screen_enter,"{""to"": ""intro"", ""from"": ""register"", ""session_ms"": 3147, ""prev_screen_ms"": 1692}",1778760802613,2026-05-14T12:13:22.855164+00:00
a32a1d4f-da6d-4c75-b519-da1f63c70c97,,screen_enter,"{""to"": ""c1"", ""from"": ""intro"", ""session_ms"": 13417, ""prev_screen_ms"": 10270}",1778760812883,2026-05-14T12:13:32.98348+00:00
a32a1d4f-da6d-4c75-b519-da1f63c70c97,,c1_answer,"{""score"": 100, ""slots"": [0, 1, 2], ""tries"": 1, ""correct"": true, ""correct_count"": 3}",1778760898254,2026-05-14T12:14:58.474094+00:00
7ac932c5-011c-4a90-b753-251d246cf92d,,c1_answer,"{""score"": 100, ""slots"": [0, 1, 2], ""tries"": 1, ""correct"": true, ""correct_count"": 3}",1778760900367,2026-05-14T12:15:00.664766+00:00
7ac932c5-011c-4a90-b753-251d246cf92d,,screen_enter,"{""to"": ""d1"", ""from"": ""c1"", ""session_ms"": 389266, ""prev_screen_ms"": 380178}",1778760906132,2026-05-14T12:15:06.281213+00:00
7ac932c5-011c-4a90-b753-251d246cf92d,,screen_enter,"{""to"": ""c2"", ""from"": ""d1"", ""session_ms"": 391749, ""prev_screen_ms"": 2483}",1778760908615,2026-05-14T12:15:08.740162+00:00
7ac932c5-011c-4a90-b753-251d246cf92d,,c2_answer,"{""guess"": 6.433144545678402, ""score"": 27, ""correct"": false}",1778760912581,2026-05-14T12:15:12.730888+00:00
7ac932c5-011c-4a90-b753-251d246cf92d,,screen_enter,"{""to"": ""d2"", ""from"": ""c2"", ""session_ms"": 396847, ""prev_screen_ms"": 5098}",1778760913713,2026-05-14T12:15:13.849169+00:00
7ac932c5-011c-4a90-b753-251d246cf92d,,screen_enter,"{""to"": ""c3"", ""from"": ""d2"", ""session_ms"": 398608, ""prev_screen_ms"": 1761}",1778760915474,2026-05-14T12:15:15.600299+00:00
7ac932c5-011c-4a90-b753-251d246cf92d,,c3_answer,"{""zone"": ""p2"", ""score"": 100, ""correct"": true}",1778760917446,2026-05-14T12:15:17.56024+00:00
7ac932c5-011c-4a90-b753-251d246cf92d,,screen_enter,"{""to"": ""d3"", ""from"": ""c3"", ""session_ms"": 402103, ""prev_screen_ms"": 3495}",1778760918969,2026-05-14T12:15:19.100262+00:00
a32a1d4f-da6d-4c75-b519-da1f63c70c97,,screen_enter,"{""to"": ""d1"", ""from"": ""c1"", ""session_ms"": 122429, ""prev_screen_ms"": 109012}",1778760921895,2026-05-14T12:15:22.08398+00:00
a32a1d4f-da6d-4c75-b519-da1f63c70c97,,screen_enter,"{""to"": ""c2"", ""from"": ""d1"", ""session_ms"": 123512, ""prev_screen_ms"": 1083}",1778760922978,2026-05-14T12:15:23.074895+00:00
7ac932c5-011c-4a90-b753-251d246cf92d,,screen_enter,"{""to"": ""finale"", ""from"": ""d3"", ""session_ms"": 406228, ""prev_screen_ms"": 4125}",1778760923094,2026-05-14T12:15:23.193856+00:00
7ac932c5-011c-4a90-b753-251d246cf92d,,session_complete,"{""scores"": [100, 27, 100], ""t_total_ms"": 406228, ""total_score"": 227}",1778760923096,2026-05-14T12:15:23.300907+00:00
7ac932c5-011c-4a90-b753-251d246cf92d,,screen_enter,"{""to"": ""iec"", ""from"": ""finale"", ""session_ms"": 407912, ""prev_screen_ms"": 1684}",1778760924778,2026-05-14T12:15:25.074169+00:00
7ac932c5-011c-4a90-b753-251d246cf92d,,screen_enter,"{""to"": ""credits"", ""from"": ""iec"", ""session_ms"": 409162, ""prev_screen_ms"": 1250}",1778760926028,2026-05-14T12:15:26.137788+00:00
a32a1d4f-da6d-4c75-b519-da1f63c70c97,,c2_answer,"{""guess"": 2.9318517606500833, ""score"": 72, ""correct"": false}",1778760936940,2026-05-14T12:15:37.131858+00:00
a32a1d4f-da6d-4c75-b519-da1f63c70c97,,screen_enter,"{""to"": ""d2"", ""from"": ""c2"", ""session_ms"": 143373, ""prev_screen_ms"": 19861}",1778760942839,2026-05-14T12:15:42.974921+00:00
a32a1d4f-da6d-4c75-b519-da1f63c70c97,,screen_enter,"{""to"": ""c3"", ""from"": ""d2"", ""session_ms"": 146788, ""prev_screen_ms"": 3415}",1778760946254,2026-05-14T12:15:46.355116+00:00
a32a1d4f-da6d-4c75-b519-da1f63c70c97,,c3_answer,"{""zone"": ""p2"", ""score"": 100, ""correct"": true}",1778760962130,2026-05-14T12:16:02.318791+00:00
a32a1d4f-da6d-4c75-b519-da1f63c70c97,,screen_enter,"{""to"": ""d3"", ""from"": ""c3"", ""session_ms"": 167913, ""prev_screen_ms"": 21125}",1778760967379,2026-05-14T12:16:07.491525+00:00
c5cd32ab-76aa-4291-b89d-ae9ee1eb9f03,,session_start,"{""device"": {""ih"": 820, ""iw"": 1180, ""os"": ""ios"", ""sh"": 1180, ""sw"": 820, ""ua"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"", ""dpr"": 2, ""form"": ""tablet"", ""touch"": true}}",1778761117011,2026-05-14T12:18:37.403505+00:00
c5cd32ab-76aa-4291-b89d-ae9ee1eb9f03,,screen_enter,"{""to"": ""register"", ""from"": ""privacy"", ""session_ms"": 4383, ""prev_screen_ms"": 4383}",1778761121394,2026-05-14T12:18:41.51107+00:00
c5cd32ab-76aa-4291-b89d-ae9ee1eb9f03,,register_complete,"{""type"": """", ""has_uls"": false, ""friction"": {""ulsFocusMs"": 0, ""instFocusMs"": 0, ""typeFocusMs"": 0, ""ulsFocusCount"": 0, ""instFocusCount"": 0, ""instInputCount"": 0, ""typeFocusCount"": 0}, ""has_inst"": false, ""t_register_ms"": 17675}",1778761139069,2026-05-14T12:18:59.287696+00:00
c5cd32ab-76aa-4291-b89d-ae9ee1eb9f03,,screen_enter,"{""to"": ""intro"", ""from"": ""register"", ""session_ms"": 22058, ""prev_screen_ms"": 17675}",1778761139069,2026-05-14T12:18:59.437145+00:00
c5cd32ab-76aa-4291-b89d-ae9ee1eb9f03,,screen_enter,"{""to"": ""c1"", ""from"": ""intro"", ""session_ms"": 24183, ""prev_screen_ms"": 2125}",1778761141194,2026-05-14T12:19:01.319906+00:00
a899218b-65ac-4a73-ae40-93c1da55367e,,session_start,"{""device"": {""ih"": 810, ""iw"": 1080, ""os"": ""ios"", ""sh"": 1080, ""sw"": 810, ""ua"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"", ""dpr"": 2, ""form"": ""tablet"", ""touch"": true}}",1778761548791,2026-05-14T12:25:49.404816+00:00
a899218b-65ac-4a73-ae40-93c1da55367e,,screen_enter,"{""to"": ""register"", ""from"": ""privacy"", ""session_ms"": 829, ""prev_screen_ms"": 829}",1778761549620,2026-05-14T12:25:49.722154+00:00
05e1b9ee-acad-4a3e-afa3-f6ad847c39b6,,session_start,"{""device"": {""ih"": 810, ""iw"": 1080, ""os"": ""ios"", ""sh"": 1080, ""sw"": 810, ""ua"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"", ""dpr"": 2, ""form"": ""tablet"", ""touch"": true}}",1778761553136,2026-05-14T12:25:53.6085+00:00
05e1b9ee-acad-4a3e-afa3-f6ad847c39b6,,screen_enter,"{""to"": ""register"", ""from"": ""privacy"", ""session_ms"": 4205, ""prev_screen_ms"": 4205}",1778761557341,2026-05-14T12:25:57.449754+00:00
05e1b9ee-acad-4a3e-afa3-f6ad847c39b6,,register_complete,"{""type"": """", ""has_uls"": false, ""friction"": {""ulsFocusMs"": 0, ""instFocusMs"": 0, ""typeFocusMs"": 0, ""ulsFocusCount"": 0, ""instFocusCount"": 0, ""instInputCount"": 0, ""typeFocusCount"": 0}, ""has_inst"": false, ""t_register_ms"": 1415}",1778761558756,2026-05-14T12:25:58.868077+00:00
05e1b9ee-acad-4a3e-afa3-f6ad847c39b6,,screen_enter,"{""to"": ""intro"", ""from"": ""register"", ""session_ms"": 5621, ""prev_screen_ms"": 1416}",1778761558757,2026-05-14T12:25:58.989552+00:00
05e1b9ee-acad-4a3e-afa3-f6ad847c39b6,,screen_enter,"{""to"": ""c1"", ""from"": ""intro"", ""session_ms"": 17890, ""prev_screen_ms"": 12269}",1778761571026,2026-05-14T12:26:11.135527+00:00
a899218b-65ac-4a73-ae40-93c1da55367e,USF Águas Livres,register_complete,"{""type"": ""public"", ""has_uls"": true, ""friction"": {""ulsFocusMs"": 4185, ""instFocusMs"": 11804, ""typeFocusMs"": 2016, ""ulsFocusCount"": 1, ""instFocusCount"": 1, ""instInputCount"": 4, ""typeFocusCount"": 1}, ""has_inst"": true, ""t_register_ms"": 27410}",1778761577031,2026-05-14T12:26:17.131959+00:00
a899218b-65ac-4a73-ae40-93c1da55367e,USF Águas Livres,screen_enter,"{""to"": ""intro"", ""from"": ""register"", ""session_ms"": 28242, ""prev_screen_ms"": 27413}",1778761577033,2026-05-14T12:26:17.240656+00:00
a899218b-65ac-4a73-ae40-93c1da55367e,USF Águas Livres,screen_enter,"{""to"": ""c1"", ""from"": ""intro"", ""session_ms"": 30321, ""prev_screen_ms"": 2079}",1778761579112,2026-05-14T12:26:19.221519+00:00
a899218b-65ac-4a73-ae40-93c1da55367e,USF Águas Livres,c1_answer,"{""score"": 100, ""slots"": [0, 1, 2], ""tries"": 1, ""correct"": true, ""correct_count"": 3}",1778761610500,2026-05-14T12:26:50.637264+00:00
05e1b9ee-acad-4a3e-afa3-f6ad847c39b6,,c1_answer,"{""score"": 100, ""slots"": [0, 1, 2], ""tries"": 1, ""correct"": true, ""correct_count"": 3}",1778761610496,2026-05-14T12:26:50.654158+00:00
a899218b-65ac-4a73-ae40-93c1da55367e,USF Águas Livres,screen_enter,"{""to"": ""d1"", ""from"": ""c1"", ""session_ms"": 63190, ""prev_screen_ms"": 32869}",1778761611981,2026-05-14T12:26:52.091479+00:00
05e1b9ee-acad-4a3e-afa3-f6ad847c39b6,,screen_enter,"{""to"": ""d1"", ""from"": ""c1"", ""session_ms"": 59025, ""prev_screen_ms"": 41135}",1778761612161,2026-05-14T12:26:52.287701+00:00
a899218b-65ac-4a73-ae40-93c1da55367e,USF Águas Livres,screen_enter,"{""to"": ""c2"", ""from"": ""d1"", ""session_ms"": 65190, ""prev_screen_ms"": 2000}",1778761613981,2026-05-14T12:26:54.100894+00:00
a899218b-65ac-4a73-ae40-93c1da55367e,USF Águas Livres,c2_answer,"{""guess"": 2.470142821965032, ""score"": 79, ""correct"": false}",1778761631309,2026-05-14T12:27:11.428609+00:00
a899218b-65ac-4a73-ae40-93c1da55367e,USF Águas Livres,screen_enter,"{""to"": ""d2"", ""from"": ""c2"", ""session_ms"": 85267, ""prev_screen_ms"": 20077}",1778761634058,2026-05-14T12:27:14.16079+00:00
a899218b-65ac-4a73-ae40-93c1da55367e,USF Águas Livres,screen_enter,"{""to"": ""c3"", ""from"": ""d2"", ""session_ms"": 87099, ""prev_screen_ms"": 1832}",1778761635890,2026-05-14T12:27:16.001158+00:00
05e1b9ee-acad-4a3e-afa3-f6ad847c39b6,,screen_enter,"{""to"": ""c2"", ""from"": ""d1"", ""session_ms"": 85850, ""prev_screen_ms"": 26825}",1778761638986,2026-05-14T12:27:19.087251+00:00
7e8ff994-1f1b-40d9-81ab-20dc732df38a,,session_start,"{""device"": {""ih"": 820, ""iw"": 1180, ""os"": ""ios"", ""sh"": 1180, ""sw"": 820, ""ua"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"", ""dpr"": 2, ""form"": ""tablet"", ""touch"": true}}",1778761640894,2026-05-14T12:27:21.23716+00:00
7e8ff994-1f1b-40d9-81ab-20dc732df38a,,screen_enter,"{""to"": ""register"", ""from"": ""privacy"", ""session_ms"": 1568, ""prev_screen_ms"": 1568}",1778761642462,2026-05-14T12:27:22.585842+00:00
7e8ff994-1f1b-40d9-81ab-20dc732df38a,,register_complete,"{""type"": """", ""has_uls"": false, ""friction"": {""ulsFocusMs"": 0, ""instFocusMs"": 0, ""typeFocusMs"": 0, ""ulsFocusCount"": 0, ""instFocusCount"": 0, ""instInputCount"": 0, ""typeFocusCount"": 0}, ""has_inst"": false, ""t_register_ms"": 1577}",1778761644039,2026-05-14T12:27:24.136521+00:00
7e8ff994-1f1b-40d9-81ab-20dc732df38a,,screen_enter,"{""to"": ""intro"", ""from"": ""register"", ""session_ms"": 3146, ""prev_screen_ms"": 1578}",1778761644040,2026-05-14T12:27:24.237051+00:00
7e8ff994-1f1b-40d9-81ab-20dc732df38a,,screen_enter,"{""to"": ""c1"", ""from"": ""intro"", ""session_ms"": 4318, ""prev_screen_ms"": 1172}",1778761645212,2026-05-14T12:27:25.318071+00:00
05e1b9ee-acad-4a3e-afa3-f6ad847c39b6,,c2_answer,"{""guess"": 2.0853853730608227, ""score"": 86, ""correct"": false}",1778761650832,2026-05-14T12:27:30.948229+00:00
05e1b9ee-acad-4a3e-afa3-f6ad847c39b6,,screen_enter,"{""to"": ""d2"", ""from"": ""c2"", ""session_ms"": 103611, ""prev_screen_ms"": 17761}",1778761656747,2026-05-14T12:27:36.877851+00:00
7e8ff994-1f1b-40d9-81ab-20dc732df38a,,c1_answer,"{""score"": 100, ""slots"": [0, 1, 2], ""tries"": 1, ""correct"": true, ""correct_count"": 3}",1778761689026,2026-05-14T12:28:09.314348+00:00
7e8ff994-1f1b-40d9-81ab-20dc732df38a,,screen_enter,"{""to"": ""d1"", ""from"": ""c1"", ""session_ms"": 49865, ""prev_screen_ms"": 45547}",1778761690759,2026-05-14T12:28:10.898006+00:00
a899218b-65ac-4a73-ae40-93c1da55367e,USF Águas Livres,c3_answer,"{""zone"": ""p2"", ""score"": 100, ""correct"": true}",1778761696952,2026-05-14T12:28:17.052351+00:00
05e1b9ee-acad-4a3e-afa3-f6ad847c39b6,,screen_enter,"{""to"": ""c3"", ""from"": ""d2"", ""session_ms"": 149762, ""prev_screen_ms"": 46151}",1778761702898,2026-05-14T12:28:23.00599+00:00
7e8ff994-1f1b-40d9-81ab-20dc732df38a,,screen_enter,"{""to"": ""c2"", ""from"": ""d1"", ""session_ms"": 77845, ""prev_screen_ms"": 27980}",1778761718739,2026-05-14T12:28:38.987789+00:00
05e1b9ee-acad-4a3e-afa3-f6ad847c39b6,,c3_answer,"{""zone"": ""p2"", ""score"": 100, ""correct"": true}",1778761721991,2026-05-14T12:28:42.185141+00:00
05e1b9ee-acad-4a3e-afa3-f6ad847c39b6,,screen_enter,"{""to"": ""d3"", ""from"": ""c3"", ""session_ms"": 170722, ""prev_screen_ms"": 20960}",1778761723858,2026-05-14T12:28:43.977192+00:00
05e1b9ee-acad-4a3e-afa3-f6ad847c39b6,,screen_enter,"{""to"": ""finale"", ""from"": ""d3"", ""session_ms"": 185683, ""prev_screen_ms"": 14961}",1778761738819,2026-05-14T12:28:59.015996+00:00
05e1b9ee-acad-4a3e-afa3-f6ad847c39b6,,session_complete,"{""scores"": [100, 86, 100], ""t_total_ms"": 185683, ""total_score"": 286}",1778761738820,2026-05-14T12:28:59.131281+00:00
05e1b9ee-acad-4a3e-afa3-f6ad847c39b6,,screen_enter,"{""to"": ""iec"", ""from"": ""finale"", ""session_ms"": 193297, ""prev_screen_ms"": 7614}",1778761746433,2026-05-14T12:29:06.562111+00:00
05e1b9ee-acad-4a3e-afa3-f6ad847c39b6,,screen_enter,"{""to"": ""credits"", ""from"": ""iec"", ""session_ms"": 196063, ""prev_screen_ms"": 2766}",1778761749199,2026-05-14T12:29:09.309797+00:00
a899218b-65ac-4a73-ae40-93c1da55367e,USF Águas Livres,screen_enter,"{""to"": ""d3"", ""from"": ""c3"", ""session_ms"": 203860, ""prev_screen_ms"": 116761}",1778761752651,2026-05-14T12:29:12.835197+00:00
7e8ff994-1f1b-40d9-81ab-20dc732df38a,,c2_answer,"{""guess"": 1.2694145758661888, ""score"": 99, ""correct"": false}",1778761760935,2026-05-14T12:29:21.214413+00:00
7e8ff994-1f1b-40d9-81ab-20dc732df38a,,screen_enter,"{""to"": ""d2"", ""from"": ""c2"", ""session_ms"": 125457, ""prev_screen_ms"": 47612}",1778761766351,2026-05-14T12:29:26.511254+00:00
7e8ff994-1f1b-40d9-81ab-20dc732df38a,,screen_enter,"{""to"": ""c3"", ""from"": ""d2"", ""session_ms"": 126507, ""prev_screen_ms"": 1050}",1778761767401,2026-05-14T12:29:27.50964+00:00
a899218b-65ac-4a73-ae40-93c1da55367e,USF Águas Livres,screen_enter,"{""to"": ""finale"", ""from"": ""d3"", ""session_ms"": 221803, ""prev_screen_ms"": 17943}",1778761770594,2026-05-14T12:29:30.787004+00:00
a899218b-65ac-4a73-ae40-93c1da55367e,USF Águas Livres,session_complete,"{""scores"": [100, 79, 100], ""t_total_ms"": 221803, ""total_score"": 279}",1778761770595,2026-05-14T12:29:30.884209+00:00
7e8ff994-1f1b-40d9-81ab-20dc732df38a,,c3_answer,"{""zone"": ""p2"", ""score"": 100, ""correct"": true}",1778761802796,2026-05-14T12:30:03.064949+00:00
7e8ff994-1f1b-40d9-81ab-20dc732df38a,,screen_enter,"{""to"": ""d3"", ""from"": ""c3"", ""session_ms"": 163754, ""prev_screen_ms"": 37247}",1778761804648,2026-05-14T12:30:04.791943+00:00
a899218b-65ac-4a73-ae40-93c1da55367e,USF Águas Livres,screen_enter,"{""to"": ""iec"", ""from"": ""finale"", ""session_ms"": 271919, ""prev_screen_ms"": 50116}",1778761820710,2026-05-14T12:30:20.831819+00:00
a899218b-65ac-4a73-ae40-93c1da55367e,USF Águas Livres,screen_enter,"{""to"": ""credits"", ""from"": ""iec"", ""session_ms"": 273570, ""prev_screen_ms"": 1651}",1778761822361,2026-05-14T12:30:22.492016+00:00
cfc3b69d-6420-4516-8816-59f5b959ffbc,,session_start,"{""device"": {""ih"": 820, ""iw"": 1180, ""os"": ""ios"", ""sh"": 1180, ""sw"": 820, ""ua"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"", ""dpr"": 2, ""form"": ""tablet"", ""touch"": true}}",1778762128093,2026-05-14T12:34:20.404346+00:00
cfc3b69d-6420-4516-8816-59f5b959ffbc,,screen_enter,"{""to"": ""register"", ""from"": ""privacy"", ""session_ms"": 9832, ""prev_screen_ms"": 9832}",1778762137925,2026-05-14T12:34:29.815821+00:00
b74cdf05-667e-40a4-8606-4938098cc350,,session_start,"{""device"": {""ih"": 820, ""iw"": 1180, ""os"": ""ios"", ""sh"": 1180, ""sw"": 820, ""ua"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"", ""dpr"": 2, ""form"": ""tablet"", ""touch"": true}}",1778762101590,2026-05-14T12:35:01.983033+00:00
b74cdf05-667e-40a4-8606-4938098cc350,,screen_enter,"{""to"": ""register"", ""from"": ""privacy"", ""session_ms"": 814, ""prev_screen_ms"": 814}",1778762102404,2026-05-14T12:35:02.513414+00:00
b74cdf05-667e-40a4-8606-4938098cc350,,register_complete,"{""type"": """", ""has_uls"": false, ""friction"": {""ulsFocusMs"": 0, ""instFocusMs"": 0, ""typeFocusMs"": 0, ""ulsFocusCount"": 0, ""instFocusCount"": 0, ""instInputCount"": 0, ""typeFocusCount"": 0}, ""has_inst"": false, ""t_register_ms"": 1108}",1778762103512,2026-05-14T12:35:03.650799+00:00
b74cdf05-667e-40a4-8606-4938098cc350,,screen_enter,"{""to"": ""intro"", ""from"": ""register"", ""session_ms"": 1923, ""prev_screen_ms"": 1109}",1778762103513,2026-05-14T12:35:03.760565+00:00
b74cdf05-667e-40a4-8606-4938098cc350,,screen_enter,"{""to"": ""c1"", ""from"": ""intro"", ""session_ms"": 3615, ""prev_screen_ms"": 1692}",1778762105205,2026-05-14T12:35:05.296414+00:00
b74cdf05-667e-40a4-8606-4938098cc350,,c1_answer,"{""score"": 100, ""slots"": [0, 1, 2], ""tries"": 1, ""correct"": true, ""correct_count"": 3}",1778762167199,2026-05-14T12:36:07.560992+00:00
a3f34371-59da-446d-9f10-be251d77e211,,session_start,"{""device"": {""ih"": 810, ""iw"": 1080, ""os"": ""ios"", ""sh"": 1080, ""sw"": 810, ""ua"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"", ""dpr"": 2, ""form"": ""tablet"", ""touch"": true}}",1778762181685,2026-05-14T12:36:22.260793+00:00
b74cdf05-667e-40a4-8606-4938098cc350,,screen_enter,"{""to"": ""d1"", ""from"": ""c1"", ""session_ms"": 80825, ""prev_screen_ms"": 77210}",1778762182415,2026-05-14T12:36:23.063336+00:00
b74cdf05-667e-40a4-8606-4938098cc350,,screen_enter,"{""to"": ""c2"", ""from"": ""d1"", ""session_ms"": 101156, ""prev_screen_ms"": 20331}",1778762202746,2026-05-14T12:36:43.014404+00:00
